,0,1,2
4604,hagrid62,newspaper,harry11
4605,hagrid62,learn,vernon30s
4606,hagrid62,that,people
4607,hagrid62,like,people
4608,hagrid62,do,harrychild
4609,hagrid62,have,harrychild
4610,hagrid62,newspaper,harry11
4611,hagrid62,learn,vernon30s
4612,hagrid62,that,people
4613,hagrid62,like,people
4614,hagrid62,do,harrychild
4615,hagrid62,have,harrychild
4616,hagrid62,newspaper,harry11 hagrid62
4617,hagrid62,newspaper,harry11 hagrid62
4618,hagrid62,as,hagrid62 harry11
4619,hagrid62,walk,harry11
4620,hagrid62,blame,muggles
4621,hagrid62,call,harry11
4622,hagrid62,so,harry11
4623,hagrid62,buy,hagrid62 harry11
4624,hagrid62,call,harry11
4625,hagrid62,so,harry11
4626,hagrid62,buy,hagrid62 harry11
4627,hagrid62,know,muggles
4628,hagrid62,say,hagrid62 harry11
4629,hagrid62,part,harry11
4630,hagrid62,.,harry11 hagrid62
4631,hagrid62,pass,muggles
4632,hagrid62,.,vernon30s petunia30s
4633,hagrid62,cook,harry11
4634,hagrid62,know,vernon30s petunia30s
4635,hagrid62,have,harry11
4636,hagrid62,tell,harry11
4637,hagrid62,be,harry11
4638,hagrid62,part,harry11
4639,hagrid62,.,harry11 hagrid62
4640,hagrid62,pass,muggles
4641,hagrid62,.,vernon30s petunia30s
4642,hagrid62,cook,harry11
4643,hagrid62,know,vernon30s petunia30s
4644,hagrid62,have,harry11
4645,hagrid62,tell,harry11
4646,hagrid62,be,harry11
4647,hagrid62,.,harry11 hagrid62
4648,hagrid62,pass,muggles
4649,hagrid62,.,vernon30s petunia30s
4650,hagrid62,cook,harry11
4651,hagrid62,know,vernon30s petunia30s
4652,hagrid62,have,harry11
4653,hagrid62,tell,harry11
4654,hagrid62,be,harry11
4655,hagrid62,tell,harry11
4656,hagrid62,be,harry11
4657,hagrid62,point,harry11
4658,hagrid62,notice,muggles
4659,hagrid62,glance,muggles
4660,hagrid62,slide,muggles
4661,hagrid62,see,harry11
4662,hagrid62,have,harry11
4663,hagrid62,see,harry11
4664,hagrid62,steer,harry11
4665,hagrid62,see,harry11
4666,hagrid62,steer,harry11
4667,hagrid62,steer,harry11
4668,hagrid62,;,leaky
4669,hagrid62,",",tom
4670,hagrid62,",",tom
4671,hagrid62,hand,harry11
4672,hagrid62,shoulder,harry11
4673,hagrid62,hand,harry11
4674,hagrid62,shoulder,harry11
4675,hagrid62,grin,harry11
4676,hagrid62,?,harry11
4677,hagrid62, ,harry11
4678,hagrid62,be,quirrellearly
4679,hagrid62,be,harry11
4680,hagrid62,mind,harry11
4681,hagrid62,",",quirrellearly
4682,hagrid62,grow,harry11 hagrid62
4683,hagrid62,grin,harry11
4684,hagrid62,amazement,hagrid62 harry11
4685,hagrid62,step,harry11
4686,hagrid62,look,harry11
4687,hagrid62,as,harry11 hagrid62
4688,hagrid62,walk,gringoblin1
4689,hagrid62,.,gringoblin1
4690,hagrid62,be,harry11
4691,hagrid62,.,gringoblin1
4692,hagrid62,have,harry11
4693,hagrid62,noticed,gringoblin1
4694,hagrid62,bow,harry11 hagrid62
4695,hagrid62,walk,harry11 hagrid62
4696,hagrid62,and,harry11
4697,hagrid62,to,gringoblin4
4698,hagrid62,have,harry11
4699,hagrid62,pocket,gringoblin4
4700,hagrid62,book,gringoblin4
4701,hagrid62,wrinkle,gringoblin4
4702,hagrid62,nose,harry11
4703,hagrid62,watch,gringoblin5
4704,hagrid62,on,harry11 hagrid62
4705,hagrid62,pocket,gringoblin4
4706,hagrid62,book,gringoblin4
4707,hagrid62,wrinkle,gringoblin4
4708,hagrid62,nose,harry11
4709,hagrid62,watch,gringoblin5
4710,hagrid62,on,harry11 hagrid62
4711,hagrid62,pocket,gringoblin4
4712,hagrid62,book,gringoblin4
4713,hagrid62,wrinkle,gringoblin4
4714,hagrid62,nose,harry11
4715,hagrid62,watch,gringoblin5
4716,hagrid62,on,harry11 hagrid62
4717,hagrid62,get,dumbledore109
4718,hagrid62,and,harry11
4719,hagrid62,follow,griphook
4720,hagrid62,and,harry11
4721,hagrid62,follow,griphook
4722,hagrid62,and,harry11
4723,hagrid62,follow,griphook
4724,hagrid62,job,harry11
4725,hagrid62,job,harry11
4726,hagrid62,help,harry11
4727,hagrid62,turn,griphook
4728,hagrid62,groan,harry11
4729,hagrid62,back,harry11
4730,hagrid62,coat,harry11
4731,hagrid62,coat,harry11
4732,hagrid62,nod,malkin
4733,hagrid62,look,harry11
4734,hagrid62,enter,malkin
4735,hagrid62,stand,harry11
4736,hagrid62,with,harry11
4737,hagrid62,?,harry11
4738,hagrid62, ,lily james
4739,hagrid62,buy,harry11
4740,hagrid62,keep,harry11
4741,hagrid62,about,draco11
4742,hagrid62,in,malkin
4743,hagrid62,be,muggles
4744,hagrid62,look,harry11
4745,hagrid62, ,lily
4746,hagrid62,!,lily
4747,hagrid62,fer,petunia
4748,hagrid62,have,harry11
4749,hagrid62,sayin,harry11
4750,hagrid62,let,harry11
4751,hagrid62,ask,apothecary
4752,hagrid62,behind,harry11
4753,hagrid62,",",harry11
4754,hagrid62, ,harry11
4755,hagrid62,check,harry11
4756,hagrid62,get,harry11
4757,hagrid62,have,harry11
4758,hagrid62,get,harry11
4759,hagrid62,animal,harry11
4760,hagrid62,get,harry11
4761,hagrid62,owl,hogstudents
4762,hagrid62,be,harry11
4763,hagrid62,have,harry11
4764,hagrid62,get,harry11
4765,hagrid62,animal,harry11
4766,hagrid62,get,harry11
4767,hagrid62,owl,hogstudents
4768,hagrid62,be,harry11
4769,hagrid62,get,harry11
4770,hagrid62,animal,harry11
4771,hagrid62,get,harry11
4772,hagrid62,owl,hogstudents
4773,hagrid62,be,harry11
4774,hagrid62,get,harry11
4775,hagrid62,owl,hogstudents
4776,hagrid62,be,harry11
4777,hagrid62,get,harry11
4778,hagrid62,owl,hogstudents
4779,hagrid62,be,harry11
4780,hagrid62,get,harry11
4781,hagrid62,owl,hogstudents
4782,hagrid62,be,harry11
4783,hagrid62,sit,harry11
4784,hagrid62,feel,harry11
4785,hagrid62,enter,harry11
4786,hagrid62,swallow,harry11
4787,hagrid62,look,harry11
4788,hagrid62,quickly,harry11
4789,hagrid62,whoop,ollivander
4790,hagrid62,make,hagrid62 harry11
4791,hagrid62,empty,harry11
4792,hagrid62,speak,harry11 hagrid62
4793,hagrid62,walk,harry11
4794,hagrid62,notice,muggles
4795,hagrid62,gawp,harry11 hagrid62
4796,hagrid62,be,harry11 hagrid62
4797,hagrid62,package,harry11
4798,hagrid62,lap,harry11
4799,hagrid62,realise,harry11 hagrid62
4800,hagrid62,tap,harry11
4801,hagrid62,tap,harry11
4802,hagrid62,buy,harry11
4803,hagrid62,hamburger,harry11 hagrid62
4804,hagrid62,sit,harry11
4805,hagrid62,know,harry11
4806,hagrid62,single,harry11
4807,hagrid62,have,hagridadolescent
4808,hagrid62,help,harry11
4809,hagrid62,on,harry11
4810,hagrid62,back,vernon30s petunia30s dudley11
4811,hagrid62,hand,harry11
4812,hagrid62,letter,harry11
4813,hagrid62,see,harry11
4814,hagrid62,soon,harry11
4815,hagrid62,see,harry11
4816,hagrid62,soon,harry11
4817,hagrid62,be,harry11
4818,hagrid62,rise,harry11
4819,hagrid62,seat,harry11
4820,hagrid62,nose,harry11
4821,hagrid62,be,harry11
4822,hagrid62,rise,harry11
4823,hagrid62,seat,harry11
4824,hagrid62,nose,harry11
4825,hagrid62,give,harry11
4826,hagrid62,out,harry11
4827,hagrid62,forget,harry11
4828,hagrid62,something,harry11
4829,hagrid62,wonder,harry11
4830,hagrid62,get,harry11
4831,hagrid62,tell,harry11
4832,hagrid62,",",harry11
4833,hagrid62,know,harry11
4834,hagrid62, ,lily21 james21
4835,hagrid62,or,voldemort54
4836,hagrid62,rub,harry11
4837,hagrid62,more,firstyears
4838,hagrid62,?,firstyears
4839,hagrid62,step,firstyears
4840,hagrid62,down,firstyears
4841,hagrid62,that,harry11
4842,hagrid62,think,neville11
4843,hagrid62,the,neville11
4844,hagrid62,keep,neville11
4845,hagrid62,call,harry11
4846,hagrid62,and,ron11
4847,hagrid62,follow,harry11 ron11
4848,hagrid62,boat,neville11
4849,hagrid62,and,hermione11
4850,hagrid62,reach,firstyears
4851,hagrid62,bent,firstyears
4852,hagrid62,carry,firstyears
4853,hagrid62,through,firstyears
4854,hagrid62,carry,firstyears
4855,hagrid62,underneath,firstyears
4856,hagrid62,reach,firstyears
4857,hagrid62,check,firstyears
4858,hagrid62,.,mcgonagall
4859,hagrid62,take,firstyears
4860,hagrid62,catch,harry11
4861,hagrid62,eye,harry11
4862,hagrid62,up,harry11
4863,hagrid62,grin,dumbledore110
4864,hagrid62,.,harry11
4865,hagrid62,recognise,dumbledore110
4866,hagrid62,at,harry11
4867,hagrid62,get,dumbledore110
4868,hagrid62,be,ghosts
4869,hagrid62,.,harry11
4870,hagrid62,spot,quirrellearly
4871,hagrid62,man,quirrellearly
4872,hagrid62,goblet,mcgonagall
4873,hagrid62,talk,dumbledore110
4874,hagrid62,.,quirrellearly
4875,hagrid62,in,quirrellearly
4876,hagrid62,talk,snape31
4877,hagrid62,goblet,mcgonagall
4878,hagrid62,talk,dumbledore110
4879,hagrid62,.,quirrellearly
4880,hagrid62,in,quirrellearly
4881,hagrid62,talk,snape31
4882,hagrid62,know,harry11
4883,hagrid62,want,harry11
4884,hagrid62,want,harry11
4885,hagrid62,want,harry11
4886,hagrid62,want,harry11
4887,hagrid62,look,harry11
4888,hagrid62,with,harry11
4889,hagrid62,let,harry11 ron11
4890,hagrid62,let,ron11
4891,hagrid62,start,ron11
4892,hagrid62,glance,ron11
4893,hagrid62,about,harry11 ron11
4894,hagrid62,lesson,harry11
4895,hagrid62,knee,harry11
4896,hagrid62,call,filch
4897,hagrid62,everywhere,filch
4898,hagrid62,everywhere,filch
4899,hagrid62,everywhere,filch
4900,hagrid62,about,snape31
4901,hagrid62,like,ron11
4902,hagrid62,tell,harry11
4903,hagrid62,like,ron11
4904,hagrid62,tell,harry11
4905,hagrid62,meet,harry11
4906,hagrid62,ask,ron11
4907,hagrid62,liked,charlieadolescent
4908,hagrid62,change,ron11
4909,hagrid62,about,charlie18
4910,hagrid62,work,harry11
4911,hagrid62,about,charlie18
4912,hagrid62,work,harry11
4913,hagrid62,meet,harry11
4914,hagrid62,grunt,harry11
4915,hagrid62,cake,harry11
4916,hagrid62,grunt,harry11
4917,hagrid62,cake,harry11
4918,hagrid62,know,snape31
4919,hagrid62,want,harry11
4920,hagrid62,know,snape31
4921,hagrid62,want,harry11
4922,hagrid62,know,snape31
4923,hagrid62,want,harry11
4924,hagrid62,want,harry11
4925,hagrid62,note,draco11
4926,hagrid62,be,draco11
4927,hagrid62,bring,draco11
4928,hagrid62,package,draco11
4929,hagrid62,expel,harry11
4930,hagrid62,assistant,harry11
4931,hagrid62,twist,harry11
4932,hagrid62,imagine,ron11
4933,hagrid62,become,harry11
4934,hagrid62,assistant,harry11
4935,hagrid62,twist,harry11
4936,hagrid62,imagine,ron11
4937,hagrid62,become,harry11
4938,hagrid62,space,ron11 hermione12
4939,hagrid62,binocular,harry11
4940,hagrid62,binocular,harry11
4941,hagrid62,be,dean11
4942,hagrid62,say,harry11
4943,hagrid62,lose,harry11
4944,hagrid62,broom,harry11
4945,hagrid62,say,harry11
4946,hagrid62,lose,harry11
4947,hagrid62,broom,harry11
4948,hagrid62,binocular,harry11
4949,hagrid62,",",hermione12
4950,hagrid62,hut,ron11
4951,hagrid62,and,hermione12
4952,hagrid62,.,harry11
4953,hagrid62,lend,dumbledore110
4954,hagrid62,lend,dumbledore110
4955,hagrid62,",",hermione12
4956,hagrid62,read,snape31
4957,hagrid62,blink,hermione12
4958,hagrid62,see,snape31
4959,hagrid62,tellin,hermione12
4960,hagrid62,",",hermione12
4961,hagrid62,know,harry11
4962,hagrid62,act,snape31
4963,hagrid62,three,harry11 ron11 hermione12
4964,hagrid62,–,harry11 ron11 hermione12
4965,hagrid62,meddlin,harry11 ron11 hermione12
4966,hagrid62,.,harry11 ron11 hermione12
4967,hagrid62,forget,harry11 ron11 hermione12
4968,hagrid62,forget,dumbledore110
4969,hagrid62,an,flamel
4970,hagrid62,three,harry11 ron11 hermione12
4971,hagrid62,–,harry11 ron11 hermione12
4972,hagrid62,meddlin,harry11 ron11 hermione12
4973,hagrid62,.,harry11 ron11 hermione12
4974,hagrid62,forget,harry11 ron11 hermione12
4975,hagrid62,forget,dumbledore110
4976,hagrid62,an,flamel
4977,hagrid62,tell,harry11
4978,hagrid62,time,harry11
4979,hagrid62,tell,harry11
4980,hagrid62,on,harry11 hagrid63
4981,hagrid62,opinion,voldemort54
4982,hagrid62,have,voldemort54
4983,hagrid63,right,ron11
4984,hagrid63,seem,ron11
4985,hagrid63,tree,mcgonagall
4986,hagrid63,and,flitwick
4987,hagrid63,tree,mcgonagall
4988,hagrid63,and,flitwick
4989,hagrid63,follow,harry11 ron11 hermione12
4990,hagrid63,mention,flamel
4991,hagrid63, ,harry11 ron11 hermione12
4992,hagrid63,try,flamel
4993,hagrid63,tell,harry11 ron11 hermione12
4994,hagrid63,drop,harry11 ron11 hermione12
4995,hagrid63,like,harry11 ron11 hermione12
4996,hagrid63,save,harry11 ron11 hermione12
4997,hagrid63,let,harry11 ron11 hermione12
4998,hagrid63,go,snape31
4999,hagrid63,try,flamel
5000,hagrid63,do,flamel
5001,hagrid63,into,flamel
5002,hagrid63,be,flamel
5003,hagrid63,.,harry11
5004,hagrid63,.,harry11
5005,hagrid63,.,harry11
5006,hagrid63,and,harry11
5007,hagrid63, ,petunia30s
5008,hagrid63,and,vernon30s
5009,hagrid63,call,mcgonagall
5010,hagrid63,on,harry11
5011,hagrid63,amazement,mcgonagall
5012,hagrid63,call,mcgonagall
5013,hagrid63,on,harry11
5014,hagrid63,amazement,mcgonagall
5015,hagrid63,say,harry11 ron12 hermione12
5016,hagrid63,tell,harry11 ron12 hermione12
5017,hagrid63,go,hogstudents
5018,hagrid63,know,teachers
5019,hagrid63,tell,harry11 ron12 hermione12
5020,hagrid63,tell,harry11 ron12 hermione12
5021,hagrid63,go,hogstudents
5022,hagrid63,know,teachers
5023,hagrid63,tell,harry11 ron12 hermione12
5024,hagrid63,tell,harry11 ron12 hermione12
5025,hagrid63,go,hogstudents
5026,hagrid63,know,teachers
5027,hagrid63,tell,harry11 ron12 hermione12
5028,hagrid63,tell,harry11 ron12 hermione12
5029,hagrid63,hut,harry11 ron12 hermione12
5030,hagrid63,let,harry11 ron12 hermione12
5031,hagrid63,in,harry11 ron12 hermione12
5032,hagrid63,make,harry11 ron12 hermione12
5033,hagrid63,tea,harry11 ron12 hermione12
5034,hagrid63,sandwich,harry11 ron12 hermione12
5035,hagrid63,tell,harry11 ron12 hermione12
5036,hagrid63,frown,harry11
5037,hagrid63,know,harry11 ron12 hermione12
5038,hagrid63,know,harry11
5039,hagrid63,tell,harry11 ron12 hermione12
5040,hagrid63,s’ppose,harry11 ron12 hermione12
5041,hagrid63,how,harry11 ron12 hermione12
5042,hagrid63,s’ppose,harry11 ron12 hermione12
5043,hagrid63,how,harry11 ron12 hermione12
5044,hagrid63,s’ppose,harry11 ron12 hermione12
5045,hagrid63,how,harry11 ron12 hermione12
5046,hagrid63,how,harry11 ron12 hermione12
5047,hagrid63,want,harry11 ron12 hermione12
5048,hagrid63,want,harry11 ron12 hermione12
5049,hagrid63,twitched,harry11 ron12 hermione12
5050,hagrid63,swell,harry11
5051,hagrid63,and,ron12
5052,hagrid63,beam,hermione12
5053,hagrid63,hurt,harry11 ron12 hermione12
5054,hagrid63,let,dumbledore110
5055,hagrid63,o,teachers
5056,hagrid63,do,sprout
5057,hagrid63,–,flitwick
5058,hagrid63,–,mcgonagall
5059,hagrid63,o,teachers
5060,hagrid63,do,sprout
5061,hagrid63,–,flitwick
5062,hagrid63,–,mcgonagall
5063,hagrid63,ticked,sprout flitwick mcgonagall
5064,hagrid63,forget,snape32
5065,hagrid63,seem,quirrellearly
5066,hagrid63,?,teachers
5067,hagrid63,?,teachers
5068,hagrid63,an,dumbledore110
5069,hagrid63,can,harry11 ron12 hermione12
5070,hagrid63,have,harry11
5071,hagrid63,.,harry11
5072,hagrid63,glance,harry11
5073,hagrid63,glance,harry11
5074,hagrid63,be,quirrellearly
5075,hagrid63,.,quirrellearly
5076,hagrid63,but,hermione12
5077,hagrid63,but,hermione12
5078,hagrid63,with,harry11 ron12
5079,hagrid63,during,harry11 ron12 hermione12
5080,hagrid63,lesson,harry11 ron12 hermione12
5081,hagrid63,drop,harry11 ron12 hermione12
5082,hagrid63,greet,harry11 ron12 hermione12
5083,hagrid63,greet,harry11 ron12 hermione12
5084,hagrid63,ushered,harry11 ron12 hermione12
5085,hagrid63,house,draco11
5086,hagrid63,go,dumbledore110
5087,hagrid63,agree,harry11 ron12 hermione12
5088,hagrid63,send,charlie19
5089,hagrid63,ask,charlie19
5090,hagrid63,think,ron12
5091,hagrid63,tell,ron12
5092,hagrid63,off,ron12
5093,hagrid63,tell,ron12
5094,hagrid63,off,ron12
5095,hagrid63,open,harry11 hermione12
5096,hagrid63,let,harry11 hermione12
5097,hagrid63,about,charlie19
5098,hagrid63,say,harry11 hermione12
5099,hagrid63,be,harry11 hermione12
5100,hagrid63,have,harry11 hermione12
5101,hagrid63,hut,harry11 hermione12
5102,hagrid63,have,peeves
5103,hagrid63,get,harry11 hermione12
5104,hagrid63,way,peeves
5105,hagrid63,say,harry11 hermione12
5106,hagrid63,be,harry11 hermione12
5107,hagrid63,have,harry11 hermione12
5108,hagrid63,hut,harry11 hermione12
5109,hagrid63,have,peeves
5110,hagrid63,get,harry11 hermione12
5111,hagrid63,way,peeves
5112,hagrid63,hut,harry11 hermione12
5113,hagrid63,have,peeves
5114,hagrid63,get,harry11 hermione12
5115,hagrid63,way,peeves
5116,hagrid63,sob,harry11
5117,hagrid63,and,hermione12
5118,hagrid63,cover,harry11 hermione12
5119,hagrid63,hut,filch harry11 hermione12 neville11 draco11
5120,hagrid63,be,harry11
5121,hagrid63,show,harry11
5122,hagrid63,face,filch
5123,hagrid63,?,harry11
5124,hagrid63,forest,harry11 draco11 neville11 hermione12
5125,hagrid63,go,filch
5126,hagrid63,mistaken,harry11 draco11 neville11 hermione12
5127,hagrid63,come,filch draco11 harry11 hermione12 neville11
5128,hagrid63,fer,harry11
5129,hagrid63,",",hermione12
5130,hagrid63,frown,filch
5131,hagrid63,furiously,draco11
5132,hagrid63,lead,harry11 draco11 neville11 hermione12
5133,hagrid63,point,harry11 draco11 neville11 hermione12
5134,hagrid63,hair,harry11 draco11 neville11 hermione12
5135,hagrid63,point,harry11 draco11 neville11 hermione12
5136,hagrid63,hair,harry11 draco11 neville11 hermione12
5137,hagrid63,point,harry11 draco11 neville11 hermione12
5138,hagrid63,hair,harry11 draco11 neville11 hermione12
5139,hagrid63,find,hagrid63 harry11 draco11 neville11 hermione12
5140,hagrid63,go,hagrid63 harry11 draco11 neville11 hermione12
5141,hagrid63,warn,draco11
5142,hagrid63,",",harry11
5143,hagrid63,an,hermione12
5144,hagrid63,go,draco11
5145,hagrid63,",",neville11
5146,hagrid63,go,harry11 draco11 neville11 hermione12
5147,hagrid63,take,draco11
5148,hagrid63,",",neville11
5149,hagrid63,seize,harry11
5150,hagrid63,and,hermione12
5151,hagrid63,hoist,harry11 hermione12
5152,hagrid63,crossbow,hagrid63 harry11 hermione12
5153,hagrid63,crossbow,hagrid63 harry11 hermione12
5154,hagrid63,crossbow,hagrid63 harry11 hermione12
5155,hagrid63,walk,ronan
5156,hagrid63,go,ronan
5157,hagrid63,glad,ronan
5158,hagrid63,",",ronan
5159,hagrid63,hurt,ronan
5160,hagrid63,watch,ronan
5161,hagrid63,bow,bane
5162,hagrid63,haired,ronan
5163,hagrid63,bow,bane
5164,hagrid63,haired,ronan
5165,hagrid63,",",bane
5166,hagrid63,askin,ronan
5167,hagrid63,",",ronan bane
5168,hagrid63,see,bane
5169,hagrid63,will,ronan bane
5170,hagrid63,?,hagrid63 harry11 hermione12
5171,hagrid63,out,harry11 hermione12
5172,hagrid63,shoulder,ronan
5173,hagrid63,and,bane
5174,hagrid63,block,harry11 hermione12
5175,hagrid63,want,centaurs
5176,hagrid63,be,centaurs
5177,hagrid63,crossbow,harry11 hermione12
5178,hagrid63,.,hagrid63 harry11 hermione12
5179,hagrid63,pass,hermione12
5180,hagrid63,crossbow,harry11 hermione12
5181,hagrid63,.,hagrid63 harry11 hermione12
5182,hagrid63,pass,hermione12
5183,hagrid63,!,draco11 neville11
5184,hagrid63,come,harry11 hermione12
5185,hagrid63,crash,harry11 hermione12
5186,hagrid63,scared,harry11 hermione12
5187,hagrid63,hear,harry11 hermione12
5188,hagrid63,return,draco11
5189,hagrid63,",",neville11
5190,hagrid63,fume,draco11
5191,hagrid63,sneak,neville11
5192,hagrid63,grab,neville11
5193,hagrid63,for,neville11
5194,hagrid63,fume,draco11
5195,hagrid63,sneak,neville11
5196,hagrid63,grab,neville11
5197,hagrid63,for,neville11
5198,hagrid63,fume,draco11
5199,hagrid63,sneak,neville11
5200,hagrid63,grab,neville11
5201,hagrid63,for,neville11
5202,hagrid63,an,hermione12
5203,hagrid63,",",harry11
5204,hagrid63,",",harry11
5205,hagrid63,go,draco11
5206,hagrid63,add,harry11
5207,hagrid63,.,harry11
5208,hagrid63,.,harry11
5209,hagrid63,puff,hermione12
5210,hagrid63,let,dumbledore110
5211,hagrid63,be,harry11
5212,hagrid63,betray,dumbledore110
5213,hagrid63,betray,dumbledore110
5214,hagrid63,want,quirrellearly
5215,hagrid63,turn,quirrellearly
5216,hagrid63,pocket,people
5217,hagrid63,wander,quirrellearly
5218,hagrid63,do,ron12 hermione12
5219,hagrid63,think,harry11
5220,hagrid63,do,ron12 hermione12
5221,hagrid63,think,harry11
5222,hagrid63,",",harry11
5223,hagrid63,win,quirrellearly
5224,hagrid63,win,quirrellearly
5225,hagrid63,win,quirrellearly
5226,hagrid63,win,quirrellearly
5227,hagrid63,see,harry11 ron12 hermione12
5228,hagrid63,see,quirrellearly
5229,hagrid63,face,quirrellearly
5230,hagrid63,keep,quirrellearly
5231,hagrid63,talk,quirrellearly
5232,hagrid63,tell,quirrellearly
5233,hagrid63,…,quirrellearly
5234,hagrid63,tell,quirrellearly
5235,hagrid63,remember,quirrellearly
5236,hagrid63,drink,quirrellearly
5237,hagrid63,tell,quirrellearly
5238,hagrid63,tell,quirrellearly
